em [gr/yr],Date
1.9007865281375915,2021-03-17 00:00:00
1.0337655125777885,2021-03-17 01:00:00
0.5293149064804265,2021-03-17 02:00:00
0.3202450334665717,2021-03-17 03:00:00
0.26763578830497214,2021-03-17 04:00:00
0.39550028521861813,2021-03-17 05:00:00
1.082835613022278,2021-03-17 06:00:00
4.057753313479308,2021-03-17 07:00:00
6.506849231619489,2021-03-17 08:00:00
6.613278779689649,2021-03-17 09:00:00
6.075608111429656,2021-03-17 10:00:00
6.055784128439679,2021-03-17 11:00:00
6.182989645715816,2021-03-17 12:00:00
5.980682470864372,2021-03-17 13:00:00
6.035356139839733,2021-03-17 14:00:00
5.933512584002152,2021-03-17 15:00:00
6.659860009129764,2021-03-17 16:00:00
7.167441952257382,2021-03-17 17:00:00
8.074658690068388,2021-03-17 18:00:00
7.570961047407555,2021-03-17 19:00:00
6.825377925460971,2021-03-17 20:00:00
5.733900060388413,2021-03-17 21:00:00
4.239439442684247,2021-03-17 22:00:00
3.2120899764701534,2021-03-17 23:00:00
1.9007865281375915,2021-03-18 00:00:00
1.0337655125777885,2021-03-18 01:00:00
0.5293149064804265,2021-03-18 02:00:00
0.3202450334665717,2021-03-18 03:00:00
0.26763578830497214,2021-03-18 04:00:00
0.39550028521861813,2021-03-18 05:00:00
1.082835613022278,2021-03-18 06:00:00
4.057753313479308,2021-03-18 07:00:00
6.506849231619489,2021-03-18 08:00:00
6.613278779689649,2021-03-18 09:00:00
6.075608111429656,2021-03-18 10:00:00
6.055784128439679,2021-03-18 11:00:00
6.182989645715816,2021-03-18 12:00:00
5.980682470864372,2021-03-18 13:00:00
6.035356139839733,2021-03-18 14:00:00
5.933512584002152,2021-03-18 15:00:00
6.659860009129764,2021-03-18 16:00:00
7.167441952257382,2021-03-18 17:00:00
8.074658690068388,2021-03-18 18:00:00
7.570961047407555,2021-03-18 19:00:00
6.825377925460971,2021-03-18 20:00:00
5.733900060388413,2021-03-18 21:00:00
4.239439442684247,2021-03-18 22:00:00
3.2120899764701534,2021-03-18 23:00:00
2.7291995638858237,2021-03-19 00:00:00
1.3399362893116074,2021-03-19 01:00:00
0.7517965334662083,2021-03-19 02:00:00
0.4725373235166107,2021-03-19 03:00:00
0.40293034335160316,2021-03-19 04:00:00
0.502536335795932,2021-03-19 05:00:00
1.1479525118491363,2021-03-19 06:00:00
2.790824578476929,2021-03-19 07:00:00
6.459407489572108,2021-03-19 08:00:00
7.057762271784872,2021-03-19 09:00:00
6.149339156715917,2021-03-19 10:00:00
6.008362582323059,2021-03-19 11:00:00
6.215411922934461,2021-03-19 12:00:00
6.3151319894187035,2021-03-19 13:00:00
6.4477679856329395,2021-03-19 14:00:00
6.173971660049281,2021-03-19 15:00:00
6.89087449808078,2021-03-19 16:00:00
7.489575856345634,2021-03-19 17:00:00
8.406729391349868,2021-03-19 18:00:00
8.02362762449884,2021-03-19 19:00:00
7.690816128908104,2021-03-19 20:00:00
6.655509132996622,2021-03-19 21:00:00
5.367862176491762,2021-03-19 22:00:00
4.530697418359086,2021-03-19 23:00:00
3.4994630690506554,2021-03-20 00:00:00
2.979598736558863,2021-03-20 01:00:00
2.074386814870586,2021-03-20 02:00:00
1.5457420484090987,2021-03-20 03:00:00
1.2296321053276122,2021-03-20 04:00:00
1.1511756086063085,2021-03-20 05:00:00
1.3937671083955243,2021-03-20 06:00:00
1.8251634220133115,2021-03-20 07:00:00
2.906934957350172,2021-03-20 08:00:00
4.057073989322287,2021-03-20 09:00:00
4.47967025568415,2021-03-20 10:00:00
4.937562070370416,2021-03-20 11:00:00
5.978350290909648,2021-03-20 12:00:00
7.092301473714712,2021-03-20 13:00:00
7.665210183375251,2021-03-20 14:00:00
6.777178730917463,2021-03-20 15:00:00
5.725246591045496,2021-03-20 16:00:00
5.819094474072601,2021-03-20 17:00:00
5.940717426828094,2021-03-20 18:00:00
5.924631412393292,2021-03-20 19:00:00
5.295570279364693,2021-03-20 20:00:00
4.817296434898737,2021-03-20 21:00:00
4.798592527743101,2021-03-20 22:00:00
4.160830272772668,2021-03-20 23:00:00
2.686060837117985,2021-03-21 00:00:00
2.834972757259575,2021-03-21 01:00:00
2.08125187826491,2021-03-21 02:00:00
1.638499380668795,2021-03-21 03:00:00
1.3874139452757666,2021-03-21 04:00:00
1.257426054149776,2021-03-21 05:00:00
1.3581101228987233,2021-03-21 06:00:00
1.211422405765105,2021-03-21 07:00:00
1.4516139963714205,2021-03-21 08:00:00
1.9170060712298587,2021-03-21 09:00:00
2.294867327378487,2021-03-21 10:00:00
2.7669253919376144,2021-03-21 11:00:00
3.533708803922334,2021-03-21 12:00:00
4.563778736450295,2021-03-21 13:00:00
5.503077481563813,2021-03-21 14:00:00
4.9362650708475035,2021-03-21 15:00:00
4.457162584399918,2021-03-21 16:00:00
4.910556171068981,2021-03-21 17:00:00
5.343359363545494,2021-03-21 18:00:00
5.114009977923699,2021-03-21 19:00:00
4.457478923141878,2021-03-21 20:00:00
4.346201196985309,2021-03-21 21:00:00
4.275947944119799,2021-03-21 22:00:00
3.1574801043217535,2021-03-21 23:00:00
1.9007865281375915,2021-03-22 00:00:00
1.0337655125777885,2021-03-22 01:00:00
0.5293149064804265,2021-03-22 02:00:00
0.3202450334665717,2021-03-22 03:00:00
0.26763578830497214,2021-03-22 04:00:00
0.39550028521861813,2021-03-22 05:00:00
1.082835613022278,2021-03-22 06:00:00
4.057753313479308,2021-03-22 07:00:00
6.506849231619489,2021-03-22 08:00:00
6.613278779689649,2021-03-22 09:00:00
6.075608111429656,2021-03-22 10:00:00
6.055784128439679,2021-03-22 11:00:00
6.182989645715816,2021-03-22 12:00:00
5.980682470864372,2021-03-22 13:00:00
6.035356139839733,2021-03-22 14:00:00
5.933512584002152,2021-03-22 15:00:00
6.659860009129764,2021-03-22 16:00:00
7.167441952257382,2021-03-22 17:00:00
8.074658690068388,2021-03-22 18:00:00
7.570961047407555,2021-03-22 19:00:00
6.825377925460971,2021-03-22 20:00:00
5.733900060388413,2021-03-22 21:00:00
4.239439442684247,2021-03-22 22:00:00
3.2120899764701534,2021-03-22 23:00:00
1.9007865281375915,2021-03-23 00:00:00
1.0337655125777885,2021-03-23 01:00:00
0.5293149064804265,2021-03-23 02:00:00
0.3202450334665717,2021-03-23 03:00:00
0.26763578830497214,2021-03-23 04:00:00
0.39550028521861813,2021-03-23 05:00:00
1.082835613022278,2021-03-23 06:00:00
4.057753313479308,2021-03-23 07:00:00
6.506849231619489,2021-03-23 08:00:00
6.613278779689649,2021-03-23 09:00:00
6.075608111429656,2021-03-23 10:00:00
6.055784128439679,2021-03-23 11:00:00
6.182989645715816,2021-03-23 12:00:00
5.980682470864372,2021-03-23 13:00:00
6.035356139839733,2021-03-23 14:00:00
5.933512584002152,2021-03-23 15:00:00
6.659860009129764,2021-03-23 16:00:00
7.167441952257382,2021-03-23 17:00:00
8.074658690068388,2021-03-23 18:00:00
7.570961047407555,2021-03-23 19:00:00
6.825377925460971,2021-03-23 20:00:00
5.733900060388413,2021-03-23 21:00:00
4.239439442684247,2021-03-23 22:00:00
3.2120899764701534,2021-03-23 23:00:00
1.9007865281375915,2021-03-24 00:00:00
1.0337655125777885,2021-03-24 01:00:00
0.5293149064804265,2021-03-24 02:00:00
0.3202450334665717,2021-03-24 03:00:00
