em [gr/hr],Date
0.5408251273539083,2021-03-17 00:00:00
0.30699482758691854,2021-03-17 01:00:00
0.16007506976630925,2021-03-17 02:00:00
0.09406600420172657,2021-03-17 03:00:00
0.07745232729798657,2021-03-17 04:00:00
0.11621373724510357,2021-03-17 05:00:00
0.2295737282304194,2021-03-17 06:00:00
1.0740748767551,2021-03-17 07:00:00
1.6956452503151513,2021-03-17 08:00:00
1.67400787949836,2021-03-17 09:00:00
1.5307553596824355,2021-03-17 10:00:00
1.5402167590317442,2021-03-17 11:00:00
1.5678922067810686,2021-03-17 12:00:00
1.5914717531299603,2021-03-17 13:00:00
1.5950539418888687,2021-03-17 14:00:00
1.5795497843714168,2021-03-17 15:00:00
1.6891893124645943,2021-03-17 16:00:00
1.8254548611315842,2021-03-17 17:00:00
2.0050491447835976,2021-03-17 18:00:00
2.0086240020374504,2021-03-17 19:00:00
1.7929864099713455,2021-03-17 20:00:00
1.5561896988895993,2021-03-17 21:00:00
1.1783188929404123,2021-03-17 22:00:00
0.8950345306313066,2021-03-17 23:00:00
0.5408251273539083,2021-03-18 00:00:00
0.30699482758691854,2021-03-18 01:00:00
0.16007506976630925,2021-03-18 02:00:00
0.09406600420172657,2021-03-18 03:00:00
0.07745232729798657,2021-03-18 04:00:00
0.11621373724510357,2021-03-18 05:00:00
0.2295737282304194,2021-03-18 06:00:00
1.0740748767551,2021-03-18 07:00:00
1.6956452503151513,2021-03-18 08:00:00
1.67400787949836,2021-03-18 09:00:00
1.5307553596824355,2021-03-18 10:00:00
1.5402167590317442,2021-03-18 11:00:00
1.5678922067810686,2021-03-18 12:00:00
1.5914717531299603,2021-03-18 13:00:00
1.5950539418888687,2021-03-18 14:00:00
1.5795497843714168,2021-03-18 15:00:00
1.6891893124645943,2021-03-18 16:00:00
1.8254548611315842,2021-03-18 17:00:00
2.0050491447835976,2021-03-18 18:00:00
2.0086240020374504,2021-03-18 19:00:00
1.7929864099713455,2021-03-18 20:00:00
1.5561896988895993,2021-03-18 21:00:00
1.1783188929404123,2021-03-18 22:00:00
0.8950345306313066,2021-03-18 23:00:00
0.7833965778742211,2021-03-19 00:00:00
0.39774184182144207,2021-03-19 01:00:00
0.22840534354755423,2021-03-19 02:00:00
0.14224804282809705,2021-03-19 03:00:00
0.12025039333953805,2021-03-19 04:00:00
0.15013071143794585,2021-03-19 05:00:00
0.2497692564365623,2021-03-19 06:00:00
0.6628577931651137,2021-03-19 07:00:00
1.6855911684797202,2021-03-19 08:00:00
1.8126264348601935,2021-03-19 09:00:00
1.5458287676174804,2021-03-19 10:00:00
1.5141520822085188,2021-03-19 11:00:00
1.5649858412626534,2021-03-19 12:00:00
1.6751409988013628,2021-03-19 13:00:00
1.7088108459293816,2021-03-19 14:00:00
1.636750170813905,2021-03-19 15:00:00
1.7477589292455546,2021-03-19 16:00:00
1.9052432407645283,2021-03-19 17:00:00
2.0925307480260185,2021-03-19 18:00:00
2.1594418800138375,2021-03-19 19:00:00
2.065841803887503,2021-03-19 20:00:00
1.820081198140123,2021-03-19 21:00:00
1.5084019493291465,2021-03-19 22:00:00
1.2770922092780927,2021-03-19 23:00:00
0.9560567691062035,2021-03-20 00:00:00
0.795458371790164,2021-03-20 01:00:00
0.5650443434103278,2021-03-20 02:00:00
0.42638719460457275,2021-03-20 03:00:00
0.34140688558818355,2021-03-20 04:00:00
0.3228390515202779,2021-03-20 05:00:00
0.3436668779721673,2021-03-20 06:00:00
0.4389680915285325,2021-03-20 07:00:00
0.7223394775837348,2021-03-20 08:00:00
1.0660120081563806,2021-03-20 09:00:00
1.225138695138959,2021-03-20 10:00:00
1.3548354845144333,2021-03-20 11:00:00
1.5758478212951657,2021-03-20 12:00:00
1.804524689969717,2021-03-20 13:00:00
